attention,meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,589648,466371,51870,35041,17755,68543,71040,24259
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
0,0,1203026,129722,17073,26763,41494,19966,11552,7940
